Year,SERIES,UNIT_MEASURE,Value
2000,Učestalost tuberkuloze,Na 100 000 stanovnika,83
2001,Učestalost tuberkuloze,Na 100 000 stanovnika,82
2002,Učestalost tuberkuloze,Na 100 000 stanovnika,56
2003,Učestalost tuberkuloze,Na 100 000 stanovnika,59
2004,Učestalost tuberkuloze,Na 100 000 stanovnika,78
2005,Učestalost tuberkuloze,Na 100 000 stanovnika,70
2006,Učestalost tuberkuloze,Na 100 000 stanovnika,59
2007,Učestalost tuberkuloze,Na 100 000 stanovnika,79
2008,Učestalost tuberkuloze,Na 100 000 stanovnika,57
2009,Učestalost tuberkuloze,Na 100 000 stanovnika,58
2010,Učestalost tuberkuloze,Na 100 000 stanovnika,45
2011,Učestalost tuberkuloze,Na 100 000 stanovnika,46
2012,Učestalost tuberkuloze,Na 100 000 stanovnika,49
2013,Učestalost tuberkuloze,Na 100 000 stanovnika,44
2014,Učestalost tuberkuloze,Na 100 000 stanovnika,43
2015,Učestalost tuberkuloze,Na 100 000 stanovnika,40
2016,Učestalost tuberkuloze,Na 100 000 stanovnika,33
2017,Učestalost tuberkuloze,Na 100 000 stanovnika,29
2018,Učestalost tuberkuloze,Na 100 000 stanovnika,25
