Year,SERIES,UNIT_MEASURE,Value
2000,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,28.3966
2001,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,25.8589
2002,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,22.2289
2003,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,20.4517
2004,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,20.2135
2005,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,18.1568
2006,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,16.7043
2007,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,17.0255
2008,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,14.2191
2009,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,12.0759
2010,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,10.6091
2011,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,10.5029
2012,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,10.7177
2013,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,10.7745
2014,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,11.3525
2015,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,11.1044
2016,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,10.9138
2017,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,11.1558
2018,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,11.2149
2019,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,11.3724
2019,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,11.3724
2020,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Procenat,9.3151
