Year,Value,UNIT_MEASURE,SERIES
2000,0.50427,PT,DC_ODA_POVLG
2001,0.93124,PT,DC_ODA_POVLG
2002,0.13716,PT,DC_ODA_POVLG
2003,0.25946,PT,DC_ODA_POVLG
2004,0.23325,PT,DC_ODA_POVLG
2005,0.1206,PT,DC_ODA_POVLG
2006,0.14395,PT,DC_ODA_POVLG
2007,0.10573,PT,DC_ODA_POVLG
2008,0.0942,PT,DC_ODA_POVLG
2009,0.06307,PT,DC_ODA_POVLG
2010,0.14942,PT,DC_ODA_POVLG
2011,0.18138,PT,DC_ODA_POVLG
2012,0.27539,PT,DC_ODA_POVLG
2013,0.16629,PT,DC_ODA_POVLG
2014,0.09827,PT,DC_ODA_POVLG
2015,0.26381,PT,DC_ODA_POVLG
2016,0.16298,PT,DC_ODA_POVLG
2017,0.1349,PT,DC_ODA_POVLG
2018,0.07716,PT,DC_ODA_POVLG
2019,0.09991,PT,DC_ODA_POVLG
2020,0.13386,PT,DC_ODA_POVLG
