Year,Value,UNIT_MEASURE,SERIES
2000,15.24948,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2001,16.11846,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2002,16.08008,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2003,16.43675,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2004,17.45184,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2005,16.46155,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2006,18.72169,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2007,18.7885,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2008,20.3794,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2009,23.78287,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2010,25.7402,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2011,28.10784,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2012,21.81644,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2013,24.029,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
2014,25.74,Million tons of CO2 equivalent,Total greenhouse gas emissions without LULUCF for non-Annex I Parties (Mt CO₂ equivalent)
