Year,Value,UNIT_MEASURE,SERIES
2015,156.36,Tona po hektaru,Nadzemna biomasa u šumi po hektaru (tone po hektaru)
2016,156.36,Tona po hektaru,Nadzemna biomasa u šumi po hektaru (tone po hektaru)
2017,156.36,Tona po hektaru,Nadzemna biomasa u šumi po hektaru (tone po hektaru)
2018,156.36,Tona po hektaru,Nadzemna biomasa u šumi po hektaru (tone po hektaru)
2019,156.36,Tona po hektaru,Nadzemna biomasa u šumi po hektaru (tone po hektaru)
2020,156.36,Tona po hektaru,Nadzemna biomasa u šumi po hektaru (tone po hektaru)
2010,-0.4,Postotak,Neto promjene šumske površine (%)
2020,0.4,Postotak,Neto promjene šumske površine (%)
2010,108.69,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
2015,1496.12,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
2016,1495.53,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
2017,1532.62,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
2018,1654.459,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
2020,1888.803,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
2022,1969.29,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
2023,2003.53,Tisuće hektara,Površina šume certificirana prema neovisno potvrđenoj certifikacijskoj shemi (hektari)
