Year,Value,UNIT_MEASURE,SERIES
2000,52,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2001,51,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2002,51,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2003,50,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2004,50,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2005,49,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2006,48,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2007,47,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2008,46,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2009,45,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2010,44,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2011,44,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2012,44,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2013,43,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2014,43,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2015,45,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2016,44,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2017,44,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2018,45,Postotak,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
