Year,Value,UNIT_MEASURE,SERIES
2000,15.24948,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2001,16.11846,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2002,16.08008,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2003,16.43675,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2004,17.45184,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2005,16.46155,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2006,18.72169,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2007,18.7885,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2008,20.3794,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2009,23.78287,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2010,25.7402,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2011,28.10784,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2012,21.81644,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2013,24.029,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
2014,25.74,Milijuna tona ekvivalenta CO2,Ukupne emisije stakleničkih plinova bez LULUCF-a za strane koje nisu iz Aneksa I (ekvivalent Mt CO₂)
