Year,Value,UNIT_MEASURE,SERIES
2012,0,Broj,ER_CBD_PTYPGRFA
2013,0,Broj,ER_CBD_PTYPGRFA
2014,0,Broj,ER_CBD_PTYPGRFA
2015,0,Broj,ER_CBD_PTYPGRFA
2016,0,Broj,ER_CBD_PTYPGRFA
2017,0,Broj,ER_CBD_PTYPGRFA
2018,0,Broj,ER_CBD_PTYPGRFA
2019,0,Broj,ER_CBD_PTYPGRFA
2012,0,Broj,ER_CBD_NAGOYA
2016,0,Broj,ER_CBD_ORSPGRFA
2017,0,Broj,ER_CBD_ORSPGRFA
2018,0,Broj,ER_CBD_ORSPGRFA
2019,0,Broj,ER_CBD_ORSPGRFA
2012,0,Broj,ER_CBD_ABSCLRHS
2012,2,Broj,ER_CBD_SMTA
2013,2,Broj,ER_CBD_SMTA
2014,2,Broj,ER_CBD_SMTA
2015,2,Broj,ER_CBD_SMTA
2016,2,Broj,ER_CBD_SMTA
2017,2,Broj,ER_CBD_SMTA
2018,2,Broj,ER_CBD_SMTA
2019,2,Broj,ER_CBD_SMTA
