Year,Value,UNIT_MEASURE,SERIES
2003,83.47171,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2004,86.24788,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2005,59.63647,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2006,61.56456,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2007,57.82445,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2008,51.96723,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2009,46.89452,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2010,49.15388,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2011,51.64659,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2012,50.37305,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2013,49.38217,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2014,48.5627,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2015,53.03225,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2016,54.53435,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2017,56.92052,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2018,56.81212,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2019,56.38951,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2020,45.70763,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
2021,53.0608,Postotak,Udio domaćeg proračuna koji se financira iz domaćih poreza (% BDP-a)
