Year,SERIES,UNIT_MEASURE,Value
2000,BX_TRF_PWKR,Percent,28.3947
2001,BX_TRF_PWKR,Percent,25.8596
2002,BX_TRF_PWKR,Percent,22.2307
2003,BX_TRF_PWKR,Percent,20.4509
2004,BX_TRF_PWKR,Percent,20.2156
2005,BX_TRF_PWKR,Percent,18.1571
2006,BX_TRF_PWKR,Percent,16.704
2007,BX_TRF_PWKR,Percent,17.0256
2008,BX_TRF_PWKR,Percent,14.2191
2009,BX_TRF_PWKR,Percent,12.0759
2010,BX_TRF_PWKR,Percent,10.6094
2011,BX_TRF_PWKR,Percent,10.5031
2012,BX_TRF_PWKR,Percent,10.7143
2013,BX_TRF_PWKR,Percent,10.7705
2014,BX_TRF_PWKR,Percent,11.3539
2015,BX_TRF_PWKR,Percent,10.9795
2016,BX_TRF_PWKR,Percent,10.7846
2017,BX_TRF_PWKR,Percent,11.0053
2018,BX_TRF_PWKR,Percent,11.047
2019,BX_TRF_PWKR,Percent,11.3881
2020,BX_TRF_PWKR,Percent,9.5473
2021,BX_TRF_PWKR,Percent,10.4778
2022,BX_TRF_PWKR,Percent,10.547
