Year,SERIES,UNIT_MEASURE,Value
2000,DC_TOF_AGRL,Millions of constant United States dollars,101.09936
2001,DC_TOF_AGRL,Millions of constant United States dollars,84.39113
2002,DC_TOF_AGRL,Millions of constant United States dollars,10.23443
2003,DC_TOF_AGRL,Millions of constant United States dollars,12.63001
2004,DC_TOF_AGRL,Millions of constant United States dollars,40.81368
2005,DC_TOF_AGRL,Millions of constant United States dollars,12.25095
2006,DC_TOF_AGRL,Millions of constant United States dollars,12.18584
2007,DC_TOF_AGRL,Millions of constant United States dollars,12.13656
2008,DC_TOF_AGRL,Millions of constant United States dollars,13.10506
2009,DC_TOF_AGRL,Millions of constant United States dollars,19.75389
2010,DC_TOF_AGRL,Millions of constant United States dollars,15.77551
2011,DC_TOF_AGRL,Millions of constant United States dollars,18.44187
2012,DC_TOF_AGRL,Millions of constant United States dollars,19.97311
2013,DC_TOF_AGRL,Millions of constant United States dollars,21.68472
2014,DC_TOF_AGRL,Millions of constant United States dollars,18.68206
2015,DC_TOF_AGRL,Millions of constant United States dollars,11.26415
2016,DC_TOF_AGRL,Millions of constant United States dollars,8.0169
2017,DC_TOF_AGRL,Millions of constant United States dollars,9.91406
2018,DC_TOF_AGRL,Millions of constant United States dollars,14.61436
2019,DC_TOF_AGRL,Millions of constant United States dollars,20.34949
2020,DC_TOF_AGRL,Millions of constant United States dollars,18.44821
2021,DC_TOF_AGRL,Millions of constant United States dollars,20.25887
2022,DC_TOF_AGRL,Millions of constant United States dollars,13.76176
