Year,SERIES,UNIT_MEASURE,Value
2000,DC_TOF_WASHL,Millions of constant United States dollars,20.14956
2001,DC_TOF_WASHL,Millions of constant United States dollars,43.995
2002,DC_TOF_WASHL,Millions of constant United States dollars,10.70413
2003,DC_TOF_WASHL,Millions of constant United States dollars,14.67445
2004,DC_TOF_WASHL,Millions of constant United States dollars,43.89724
2005,DC_TOF_WASHL,Millions of constant United States dollars,21.00883
2006,DC_TOF_WASHL,Millions of constant United States dollars,17.06004
2007,DC_TOF_WASHL,Millions of constant United States dollars,17.24927
2008,DC_TOF_WASHL,Millions of constant United States dollars,14.73173
2009,DC_TOF_WASHL,Millions of constant United States dollars,18.19714
2010,DC_TOF_WASHL,Millions of constant United States dollars,28.96376
2011,DC_TOF_WASHL,Millions of constant United States dollars,43.96096
2012,DC_TOF_WASHL,Millions of constant United States dollars,43.37348
2013,DC_TOF_WASHL,Millions of constant United States dollars,37.77209
2014,DC_TOF_WASHL,Millions of constant United States dollars,43.69131
2015,DC_TOF_WASHL,Millions of constant United States dollars,69.51713
2016,DC_TOF_WASHL,Millions of constant United States dollars,49.68914
2017,DC_TOF_WASHL,Millions of constant United States dollars,49.65471
2018,DC_TOF_WASHL,Millions of constant United States dollars,16.94918
2019,DC_TOF_WASHL,Millions of constant United States dollars,27.85823
2020,DC_TOF_WASHL,Millions of constant United States dollars,22.61613
2021,DC_TOF_WASHL,Millions of constant United States dollars,20.40756
2022,DC_TOF_WASHL,Millions of constant United States dollars,7.07725
