Year,Value,UNIT_MEASURE,SERIES
2019,50.3733,CON_USD,"Укупни издаци по глави становника потрошени на културно и природно наслијеђе, јавно (ППП, константни амерички долари 2017.)"
2020,45.7236,CON_USD,"Укупни издаци по глави становника потрошени на културно и природно наслијеђе, јавно (ППП, константни амерички долари 2017.)"
2021,51.5904,CON_USD,"Укупни издаци по глави становника потрошени на културно и природно наслијеђе, јавно (ППП, константни амерички долари 2017.)"
2019,1.2191,CON_USD,"Укупни трошкови по глави становника потрошени на културно и природно наслијеђе, приватно (ППП, константни амерички долари 2017.)"
2020,3.822,CON_USD,"Укупни трошкови по глави становника потрошени на културно и природно наслијеђе, приватно (ППП, константни амерички долари 2017.)"
2021,0.7207,CON_USD,"Укупни трошкови по глави становника потрошени на културно и природно наслијеђе, приватно (ППП, константни амерички долари 2017.)"
2019,51.5924,CON_USD,"Укупни издаци по глави становника потрошени на културно и природно наслијеђе, јавно и приватно (ППП, константни амерички долари 2017.)"
2020,49.5456,CON_USD,"Укупни издаци по глави становника потрошени на културно и природно наслијеђе, јавно и приватно (ППП, константни амерички долари 2017.)"
2021,52.3112,CON_USD,"Укупни издаци по глави становника потрошени на културно и природно наслијеђе, јавно и приватно (ППП, константни амерички долари 2017.)"
2019,48.9166,CON_USD,"Укупни издаци по глави становника потрошени на културно наслеђе, јавно и приватно (ППП, константни амерички долари из 2017.)"
2020,46.6525,CON_USD,"Укупни издаци по глави становника потрошени на културно наслеђе, јавно и приватно (ППП, константни амерички долари из 2017.)"
2021,49.279,CON_USD,"Укупни издаци по глави становника потрошени на културно наслеђе, јавно и приватно (ППП, константни амерички долари из 2017.)"
2019,2.6759,CON_USD,"Укупни издаци по глави становника потрошени на природно наслијеђе, јавно и приватно (ППП, константни амерички долари из 2017.)"
2020,2.8931,CON_USD,"Укупни издаци по глави становника потрошени на природно наслијеђе, јавно и приватно (ППП, константни амерички долари из 2017.)"
2021,3.0322,CON_USD,"Укупни издаци по глави становника потрошени на природно наслијеђе, јавно и приватно (ППП, константни амерички долари из 2017.)"
