Year,Value,UNIT_MEASURE,SERIES
2010,1,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2011,0,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2012,0,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2013,1,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2014,2,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2015,0,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2016,0,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2017,0,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2018,0,Број,Број људи којима су потребне интервенције против занемарених тропских болести
2019,0,Број,Број људи којима су потребне интервенције против занемарених тропских болести
