Year,Value,UNIT_MEASURE,SERIES
2000,146.07558,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2001,118.86707,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2002,265.17369,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2003,381.05307,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2004,511.18617,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2005,351.18582,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2006,554.69003,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2007,1819.24423,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2008,1001.64769,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2009,249.9485,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2010,406.08909,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2011,496.52508,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2012,394.87324,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2013,276.36197,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2014,550.1991,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2015,361.14013,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2016,349.75913,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2017,491.88802,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2018,581.38305,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2019,341.55184,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2020,395.01595,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
2021,519.07318,Mилиони текућих америчких долара,Приливи страних директних инвестиција (СДИ)
