Year,Value,UNIT_MEASURE,SERIES
2014,8703.0,Тоне,Генерисани опасни отпад (тоне)
2016,13292.0,Тоне,Генерисани опасни отпад (тоне)
2018,14162.0,Тоне,Генерисани опасни отпад (тоне)
2020,9943.0,Тоне,Генерисани опасни отпад (тоне)
2014,2.43709,Килограми,"Генерисани опасни отпад, по становнику (Кг)"
2016,3.81846,Килограми,"Генерисани опасни отпад, по становнику (Кг)"
2018,4.16514,Килограми,"Генерисани опасни отпад, по становнику (Кг)"
2020,2.9963,Килограми,"Генерисани опасни отпад, по становнику (Кг)"
2014,0.0006,Килограми по константи америчког долара,"Генерисани опасни отпад, по јединици БДП-а (килограми по константном америчком долару из 2015.)"
2016,0.0008,Килограми по константи америчког долара,"Генерисани опасни отпад, по јединици БДП-а (килограми по константном америчком долару из 2015.)"
2018,0.0008,Килограми по константи америчког долара,"Генерисани опасни отпад, по јединици БДП-а (килограми по константном америчком долару из 2015.)"
2020,0.0006,Килограми по константи америчког долара,"Генерисани опасни отпад, по јединици БДП-а (килограми по константном америчком долару из 2015.)"
2012,554.392,Тоне,Извоз опасног отпада (тоне)
2014,568.886,Тоне,Извоз опасног отпада (тоне)
2012,0.0,Тоне,Увоз опасног отпада (тоне)
2014,0.0,Тоне,Увоз опасног отпада (тоне)
2008,,Тоне,Прикупљени комунални отпад (тоне)
2012,1303000.0,Тоне,Генерисани комунални отпад (тоне)
2014,1335000.0,Тоне,Генерисани комунални отпад (тоне)
2015,1249000.0,Тоне,Генерисани комунални отпад (тоне)
2016,1244000.0,Тоне,Генерисани комунални отпад (тоне)
2017,1235000.0,Тоне,Генерисани комунални отпад (тоне)
2018,1244000.0,Тоне,Генерисани комунални отпад (тоне)
2019,1228000.0,Тоне,Генерисани комунални отпад (тоне)
2020,1206000.0,Тоне,Генерисани комунални отпад (тоне)
2021,1229000.0,Тоне,Генерисани комунални отпад (тоне)
2012,5.5,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2013,6.3,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2014,6.6,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2015,7.0,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2016,7.3,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2017,7.6,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2018,7.8,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2019,8.1,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2020,8.3,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2021,8.6,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2022,9.1,Килограми,"Генерисани електронски отпад, по становнику (Кг)"
2012,20.977,Тоне,Генерисани електронски отпад (тоне)
2013,22.245,Тоне,Генерисани електронски отпад (тоне)
2014,23.445,Тоне,Генерисани електронски отпад (тоне)
2015,24.568,Тоне,Генерисани електронски отпад (тоне)
2016,25.534,Тоне,Генерисани електронски отпад (тоне)
2017,26.515,Тоне,Генерисани електронски отпад (тоне)
2018,27.374,Тоне,Генерисани електронски отпад (тоне)
2019,28.208,Тоне,Генерисани електронски отпад (тоне)
2020,28.959,Тоне,Генерисани електронски отпад (тоне)
2021,29.717,Тоне,Генерисани електронски отпад (тоне)
2022,30.41,Тоне,Генерисани електронски отпад (тоне)
