Year,Value,UNIT_MEASURE,SERIES
2000,2111.65,Хиљаде хектара,AG_LND_FRSTN
2010,2102.66,Хиљаде хектара,AG_LND_FRSTN
2015,2160.5,Хиљаде хектара,AG_LND_FRSTN
2016,2176.51,Хиљаде хектара,AG_LND_FRSTN
2017,2187.91,Хиљаде хектара,AG_LND_FRSTN
2018,2187.91,Хиљаде хектара,AG_LND_FRSTN
2019,2187.91,Хиљаде хектара,AG_LND_FRSTN
2020,2187.91,Хиљаде хектара,AG_LND_FRSTN
2000,41.24316,Проценат,AG_LND_FRST
2010,41.06758,Проценат,AG_LND_FRST
2015,42.19727,Проценат,AG_LND_FRST
2016,42.50996,Проценат,AG_LND_FRST
2017,42.73262,Проценат,AG_LND_FRST
2018,42.73262,Проценат,AG_LND_FRST
2019,42.73262,Проценат,AG_LND_FRST
2020,42.73262,Проценат,AG_LND_FRST
2020,5120.0,Хиљаде хектара,AG_LND_TOTL
2010,5120.0,Хиљаде хектара,AG_LND_TOTL
2015,5120.0,Хиљаде хектара,AG_LND_TOTL
2016,5120.0,Хиљаде хектара,AG_LND_TOTL
2017,5120.0,Хиљаде хектара,AG_LND_TOTL
2018,5120.0,Хиљаде хектара,AG_LND_TOTL
2019,5120.0,Хиљаде хектара,AG_LND_TOTL
2020,5120.0,Хиљаде хектара,AG_LND_TOTL
