Year,Value,UNIT_MEASURE,SERIES
2000,2111.65,Хиљаде хектара,Шумска површина (хектари)
2010,2102.66,Хиљаде хектара,Шумска површина (хектари)
2015,2160.5,Хиљаде хектара,Шумска површина (хектари)
2016,2176.51,Хиљаде хектара,Шумска површина (хектари)
2017,2187.91,Хиљаде хектара,Шумска површина (хектари)
2018,2187.91,Хиљаде хектара,Шумска површина (хектари)
2019,2187.91,Хиљаде хектара,Шумска површина (хектари)
2020,2187.91,Хиљаде хектара,Шумска површина (хектари)
2000,41.24316,Проценат,Удио шумске површине у укупној површини земљишта
2010,41.06758,Проценат,Удио шумске површине у укупној површини земљишта
2015,42.19727,Проценат,Удио шумске површине у укупној површини земљишта
2016,42.50996,Проценат,Удио шумске површине у укупној површини земљишта
2017,42.73262,Проценат,Удио шумске површине у укупној површини земљишта
2018,42.73262,Проценат,Удио шумске површине у укупној површини земљишта
2019,42.73262,Проценат,Удио шумске површине у укупној површини земљишта
2020,42.73262,Проценат,Удио шумске површине у укупној површини земљишта
2020,5120.0,Хиљаде хектара,Површина земљишта (хектари)
2010,5120.0,Хиљаде хектара,Површина земљишта (хектари)
2015,5120.0,Хиљаде хектара,Површина земљишта (хектари)
2016,5120.0,Хиљаде хектара,Површина земљишта (хектари)
2017,5120.0,Хиљаде хектара,Површина земљишта (хектари)
2018,5120.0,Хиљаде хектара,Површина земљишта (хектари)
2019,5120.0,Хиљаде хектара,Површина земљишта (хектари)
2020,5120.0,Хиљаде хектара,Површина земљишта (хектари)
