Year,SERIES,UNIT_MEASURE,Value
2001,Број потхрањених људи,Милиони,0.1
2002,Број потхрањених људи,Милиони,0.1
2003,Број потхрањених људи,Милиони,0.1
2001,Преваленција потхрањености,Проценат,3.2
2002,Преваленција потхрањености,Проценат,3.0
2003,Преваленција потхрањености,Проценат,2.6
2004,Преваленција потхрањености,Проценат,2.5
2005,Преваленција потхрањености,Проценат,2.5
2006,Преваленција потхрањености,Проценат,2.5
2007,Преваленција потхрањености,Проценат,2.5
2008,Преваленција потхрањености,Проценат,2.5
2009,Преваленција потхрањености,Проценат,2.5
2010,Преваленција потхрањености,Проценат,2.5
2011,Преваленција потхрањености,Проценат,2.5
2012,Преваленција потхрањености,Проценат,2.5
2013,Преваленција потхрањености,Проценат,2.5
2014,Преваленција потхрањености,Проценат,2.5
2015,Преваленција потхрањености,Проценат,2.5
2016,Преваленција потхрањености,Проценат,2.5
2017,Преваленција потхрањености,Проценат,2.5
2018,Преваленција потхрањености,Проценат,2.5
2019,Преваленција потхрањености,Проценат,2.5
2020,Преваленција потхрањености,Проценат,2.5
