Year,SERIES,UNIT_MEASURE,Value
2000,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,15.24948
2001,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,16.11846
2002,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,16.08008
2003,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,16.43675
2004,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,17.45184
2005,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,16.46155
2006,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,18.72169
2007,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,18.7885
2008,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,20.3794
2009,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,23.78287
2010,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,25.7402
2011,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,28.10784
2012,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,21.81644
2013,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,24.029
2014,Укупне емисије стакленичких плинова без ЛУЛУЦФ-а за стране које нису из Анекса I (еквивалент Mt CO₂),Милион тона еквивалента CO2,25.74
