Year,Value,UNIT_MEASURE,SERIES
2004,43.7,Procenat,Udio radne snage u BDP-u
2005,43.3,Procenat,Udio radne snage u BDP-u
2006,43.8,Procenat,Udio radne snage u BDP-u
2007,43.7,Procenat,Udio radne snage u BDP-u
2008,43.8,Procenat,Udio radne snage u BDP-u
2009,44.8,Procenat,Udio radne snage u BDP-u
2010,44.1,Procenat,Udio radne snage u BDP-u
2011,44.1,Procenat,Udio radne snage u BDP-u
2012,44.4,Procenat,Udio radne snage u BDP-u
2013,43.8,Procenat,Udio radne snage u BDP-u
2014,43.9,Procenat,Udio radne snage u BDP-u
2015,43.8,Procenat,Udio radne snage u BDP-u
2016,41.8,Procenat,Udio radne snage u BDP-u
2017,43.8,Procenat,Udio radne snage u BDP-u
2018,43.6,Procenat,Udio radne snage u BDP-u
2019,43.8,Procenat,Udio radne snage u BDP-u
2020,53.5,Procenat,Udio radne snage u BDP-u
