Year,Value,UNIT_MEASURE,SERIES
2000,119.52539,Milioni konstantni američki dolari,DC_FTA_TOTAL
2001,170.28839,Milioni konstantni američki dolari,DC_FTA_TOTAL
2002,135.8804,Milioni konstantni američki dolari,DC_FTA_TOTAL
2003,112.50207,Milioni konstantni američki dolari,DC_FTA_TOTAL
2004,72.9443,Milioni konstantni američki dolari,DC_FTA_TOTAL
2005,125.7222,Milioni konstantni američki dolari,DC_FTA_TOTAL
2006,156.25368,Milioni konstantni američki dolari,DC_FTA_TOTAL
2007,125.00686,Milioni konstantni američki dolari,DC_FTA_TOTAL
2008,103.91298,Milioni konstantni američki dolari,DC_FTA_TOTAL
2009,134.77671,Milioni konstantni američki dolari,DC_FTA_TOTAL
2010,93.71438,Milioni konstantni američki dolari,DC_FTA_TOTAL
2011,75.40217,Milioni konstantni američki dolari,DC_FTA_TOTAL
2012,70.22853,Milioni konstantni američki dolari,DC_FTA_TOTAL
2013,103.35003,Milioni konstantni američki dolari,DC_FTA_TOTAL
2014,73.52987,Milioni konstantni američki dolari,DC_FTA_TOTAL
2015,112.43427,Milioni konstantni američki dolari,DC_FTA_TOTAL
2016,52.80163,Milioni konstantni američki dolari,DC_FTA_TOTAL
2017,66.48583,Milioni konstantni američki dolari,DC_FTA_TOTAL
2018,114.36868,Milioni konstantni američki dolari,DC_FTA_TOTAL
2019,142.2284,Milioni konstantni američki dolari,DC_FTA_TOTAL
2020,132.14342,Milioni konstantni američki dolari,DC_FTA_TOTAL
2021,92.35408,Milioni konstantni američki dolari,DC_FTA_TOTAL
2022,120.23179,Milioni konstantni američki dolari,DC_FTA_TOTAL
