Year,Value,UNIT_MEASURE,SERIES
2003,83.47171,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2004,86.24788,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2005,59.63647,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2006,61.56456,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2007,57.82445,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2008,51.96723,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2009,46.89452,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2010,49.15388,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2011,51.64659,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2012,50.37305,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2013,49.38217,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2014,48.5627,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2015,53.03225,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2016,54.53435,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2017,56.92052,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2018,56.81212,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2019,56.38951,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2020,45.70763,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
2021,53.0608,Procenat,Udio domaćeg budžeta koji se finansira iz domaćih poreza (% BDP-a)
