Year,SERIES,UNIT_MEASURE,Value
2000,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,33.29165
2001,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,33.29165
2002,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,33.29165
2003,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,33.29165
2004,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,33.29165
2005,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,33.29165
2006,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,33.29165
2007,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,66.62498
2008,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2009,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2010,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2011,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2012,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2013,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2014,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2015,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2016,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2017,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2018,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2019,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2020,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2021,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2022,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,99.95832
2000,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,10.6905
2001,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,10.6905
2002,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,10.6905
2003,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,10.6905
2004,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,10.6905
2005,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,10.6905
2006,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,10.6905
2007,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,19.7814
2008,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,28.8723
2009,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,28.8723
2010,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%),Postotak,28.8723
