Year,SERIES,UNIT_MEASURE,Value
2000,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,119.52539
2001,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,170.28839
2002,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,135.8804
2003,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,112.50207
2004,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,72.9443
2005,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,125.7222
2006,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,156.25368
2007,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,125.00686
2008,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,103.91298
2009,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,134.77671
2010,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,93.71438
2011,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,75.40217
2012,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,70.22853
2013,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,103.35003
2014,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,73.52987
2015,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,112.43427
2016,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,52.80163
2017,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,66.48583
2018,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,114.36868
2019,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,142.2284
2020,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,132.14342
2021,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,92.35408
2022,Ukupna službena razvojna pomoć (bruto isplata) za tehničku suradnju (milijuni 2022 američkih dolara),Milioni konstantni američki dolari,120.23179
