Year,SERIES,UNIT_MEASURE,Value
2010,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,807404829
2011,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,909534614
2012,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,828592009
2013,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,867795094
2014,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,1055825314
2015,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,840479292
2016,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,820185911
2017,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,994149512
2018,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,1106899563
2019,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,1099211216
2020,Ukupna trgovina praćena ekološkim prihvatljivim tehnologijama (tekući američki dolari),CU_USD,1135049732
2010,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,259121986
2011,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,292867322
2012,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,249659960
2013,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,287045317
2014,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,316051618
2015,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,264719782
2016,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,268504132
2017,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,325846642
2018,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,371773743
2019,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,423096732
2020,Količina praćenih izvezenih tehnologija prihvatljivih za okoliš (tekući američki dolari),CU_USD,440116755
2010,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,548282843
2011,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,616667292
2012,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,578932049
2013,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,580749777
2014,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,739773696
2015,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,575759510
2016,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,551681779
2017,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,668302870
2018,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,735125820
2019,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,676114484
2020,Količina praćenih uvezenih tehnologija prihvatljivih za okoliš (tekućii američki dolari),CU_USD,694932977
