Year,SERIES,UNIT_MEASURE,Value
2000,ER_GRF_ANIMKPT,Broj,2.0
2001,ER_GRF_ANIMKPT,Broj,2.0
2002,ER_GRF_ANIMKPT,Broj,2.0
2003,ER_GRF_ANIMKPT,Broj,6.0
2004,ER_GRF_ANIMKPT,Broj,6.0
2005,ER_GRF_ANIMKPT,Broj,6.0
2006,ER_GRF_ANIMKPT,Broj,22.0
2007,ER_GRF_ANIMKPT,Broj,22.0
2008,ER_GRF_ANIMKPT,Broj,22.0
2009,ER_GRF_ANIMKPT,Broj,22.0
2010,ER_GRF_ANIMKPT,Broj,22.0
2011,ER_GRF_ANIMKPT,Broj,22.0
2012,ER_GRF_ANIMKPT,Broj,22.0
2013,ER_GRF_ANIMKPT,Broj,22.0
2014,ER_GRF_ANIMKPT,Broj,22.0
2016,ER_GRF_ANIMKPT,Broj,22.0
2017,ER_GRF_ANIMKPT,Broj,22.0
2018,ER_GRF_ANIMKPT,Broj,22.0
2019,ER_GRF_ANIMKPT,Broj,22.0
2020,ER_GRF_ANIMKPT,Broj,22.0
2021,ER_GRF_ANIMKPT,Broj,22.0
2022,ER_GRF_ANIMKPT,Broj,22.0
2021,ER_GRF_ANIMRCNTN,Broj,
2000,ER_GRF_PLNTSTOR,Broj,328.0
2005,ER_GRF_PLNTSTOR,Broj,331.0
2010,ER_GRF_PLNTSTOR,Broj,483.0
2012,ER_GRF_PLNTSTOR,Broj,725.0
2014,ER_GRF_PLNTSTOR,Broj,734.0
2016,ER_GRF_PLNTSTOR,Broj,880.0
2017,ER_GRF_PLNTSTOR,Broj,881.0
2018,ER_GRF_PLNTSTOR,Broj,478.0
2019,ER_GRF_PLNTSTOR,Broj,965.0
2020,ER_GRF_PLNTSTOR,Broj,971.0
2021,ER_GRF_PLNTSTOR,Broj,971.0
2021,ER_GRF_ANIMRCNTN_TRB,Broj,
2000,ER_GRF_ANIMKPT_TRB,Broj,1.0
2001,ER_GRF_ANIMKPT_TRB,Broj,1.0
2002,ER_GRF_ANIMKPT_TRB,Broj,1.0
2003,ER_GRF_ANIMKPT_TRB,Broj,1.0
2004,ER_GRF_ANIMKPT_TRB,Broj,1.0
2005,ER_GRF_ANIMKPT_TRB,Broj,5.0
2006,ER_GRF_ANIMKPT_TRB,Broj,5.0
2007,ER_GRF_ANIMKPT_TRB,Broj,5.0
2008,ER_GRF_ANIMKPT_TRB,Broj,5.0
2009,ER_GRF_ANIMKPT_TRB,Broj,5.0
2010,ER_GRF_ANIMKPT_TRB,Broj,5.0
2011,ER_GRF_ANIMKPT_TRB,Broj,5.0
2012,ER_GRF_ANIMKPT_TRB,Broj,5.0
2013,ER_GRF_ANIMKPT_TRB,Broj,5.0
2014,ER_GRF_ANIMKPT_TRB,Broj,5.0
2015,ER_GRF_ANIMKPT_TRB,Broj,5.0
2016,ER_GRF_ANIMKPT_TRB,Broj,5.0
2017,ER_GRF_ANIMKPT_TRB,Broj,5.0
2018,ER_GRF_ANIMKPT_TRB,Broj,5.0
2019,ER_GRF_ANIMKPT_TRB,Broj,5.0
2020,ER_GRF_ANIMKPT_TRB,Broj,5.0
2021,ER_GRF_ANIMKPT_TRB,Broj,5.0
2022,ER_GRF_ANIMKPT_TRB,Broj,5.0
