Year,SERIES,UNIT_MEASURE,Value
2000,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,28.3966
2001,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,25.8589
2002,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,22.2289
2003,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,20.4517
2004,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,20.2135
2005,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,18.1568
2006,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,16.7043
2007,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,17.0255
2008,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,14.2191
2009,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,12.0759
2010,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.6091
2011,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.5029
2012,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.7177
2013,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.7745
2014,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.3525
2015,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.1044
2016,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,10.9138
2017,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.1558
2018,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.2149
2019,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,11.3724
2020,Količina doznaka (u američkim dolarima) kao udio u ukupnom iznosu BDP-a,Postotak,9.3151
