Year,SERIES,UNIT_MEASURE,Value
2000,BN_CAB_XOKA_GD_ZS,PT,-7.10726
2005,BN_CAB_XOKA_GD_ZS,PT,-16.43416
2010,BN_CAB_XOKA_GD_ZS,PT,-6.0003
2011,BN_CAB_XOKA_GD_ZS,PT,-9.47895
2012,BN_CAB_XOKA_GD_ZS,PT,-8.62589
2013,BN_CAB_XOKA_GD_ZS,PT,-5.32604
2014,BN_CAB_XOKA_GD_ZS,PT,-7.35101
2015,BN_CAB_XOKA_GD_ZS,PT,-5.09529
2016,BN_CAB_XOKA_GD_ZS,PT,-4.75523
2017,BN_CAB_XOKA_GD_ZS,PT,-4.84387
2018,BN_CAB_XOKA_GD_ZS,PT,-3.27874
2019,BN_CAB_XOKA_GD_ZS,PT,-2.63293
2020,BN_CAB_XOKA_GD_ZS,PT,-3.30118
2021,BN_CAB_XOKA_GD_ZS,PT,-2.38767
2000,BN_KLT_PTXL_CD,CU_USD,0.0
2005,BN_KLT_PTXL_CD,CU_USD,-2566375.55372
2010,BN_KLT_PTXL_CD,CU_USD,121005146.35935
2011,BN_KLT_PTXL_CD,CU_USD,34933677.17534
2012,BN_KLT_PTXL_CD,CU_USD,12622204.86398
2013,BN_KLT_PTXL_CD,CU_USD,98103926.62533
2014,BN_KLT_PTXL_CD,CU_USD,69960410.4021
2015,BN_KLT_PTXL_CD,CU_USD,61636693.7991
2016,BN_KLT_PTXL_CD,CU_USD,94816416.2217
2017,BN_KLT_PTXL_CD,CU_USD,89476552.73999
2018,BN_KLT_PTXL_CD,CU_USD,149838740.93335
2019,BN_KLT_PTXL_CD,CU_USD,123009925.55627
2020,BN_KLT_PTXL_CD,CU_USD,7135294.99267
2021,BN_KLT_PTXL_CD,CU_USD,44071127.11991
